Index,Memo No,Usage,District,PRN No,Occupation Date,Building Name,Address,PASP,Ins. Date,Floor,Unit,Area,Area(N)(ft2),Headroom,View,Price(M)($),Price($),$/ft2(N)($),D.Date,Nature,Bldg Remarks,Trans Remark,Unit Rate,,Time Index,Time,,,Age,Area,Location,Headroom,Floor,View,,Total,Adj Unit Rate,,Diff
C2,21062500770114 ,RES ,HK-A,D2919330 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/05/2021,4/6/2021,32,B,29.8,321,3.15,Sea,9.56,9560000 ,29782,25/6/2021,ASP,INCL BAL22; U PTM16 ,?,320237,,439.1,= Z63 / Z64 - 1,,,= 0 * 0.000000,= (M63- M64) *0.000000,nan,= (O63- O64) *0.000000,,nan,,= AA64+AD64+AE64+AF64+AG64+AH64,= X64 * (AK64+ 1),= (AL63- AL64) / AL64,= AM64/ (K63- K64)

D1,17051600720187 ,RES ,HK-A,D2918381 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/04/2017,9/5/2017,3,C,40.2,433,3.15,Sea,8.754,8754000 ,20217,16/5/2017,ASP,INCL BAL22 ;EXCL FR87,?,217387,,314.6,,,,,,,,,,,,217387
C2,21062500770114 ,RES ,HK-A,D2919330 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/05/2021,4/6/2021,32,B,29.8,321,3.15,Sea,9.56,9560000 ,29782,25/6/2021,ASP,INCL BAL22; U PTM16 ,?,320237,,439.1,= Z66 / Z67 - 1,,,= 0 * 0.000000,= (M66- M67) *0.000000,nan,= (O66- O67) *0.000000,,nan,,= AA67+AD67+AE67+AF67+AG67+AH67,= X67 * (AK67+ 1),= (AL66- AL67) / AL67,= AM67/ (K66- K67)
D1,19031100430110 ,RES ,HK-A,D2919107 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,08/02/2019,22/2/2019,26,C,41.7,449,3.15,Sea,9.75,9750000 ,21715,11/3/2019,ASP,INCL BAL22; U PTM16 ,?,233495,,346.7,= Z66 / Z68 - 1,,,= 0 * 0.000000,= (M66- M68) *0.000000,nan,= (O66- O68) *0.000000,,nan,,= AA68+AD68+AE68+AF68+AG68+AH68,= X68 * (AK68+ 1),= (AL66- AL68) / AL68,= AM68/ (K66- K68)

D1,17051600720193 ,RES ,HK-A,D2919259 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/04/2017,5/5/2017,30,B,29.8,321,3.15,Sea,8.154,8154000 ,25402,16/5/2017,ASP,INCL BAL22; U PTM16 ,?,273140,,365.5,,,,,,,,,,,,273140
D1,19041100490038 ,RES ,HK-A,D2918431 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/03/2019,1/4/2019,5,D,47.3,509,3.15,Sea,12.355,12355000 ,24273,11/4/2019,ASP,INCL BAL22; U PTM16 ,?,261000,,358.3,= Z70 / Z71 - 1,,,= 0 * 0.000000,= (M70- M71) *0.000000,nan,= (O70- O71) *0.000000,,nan,,= AA71+AD71+AE71+AF71+AG71+AH71,= X71 * (AK71+ 1),= (AL70- AL71) / AL71,= AM71/ (K70- K71)

C2,22011901870103 ,RES ,HK-A,D3242194 ,04/11/2016,SOUTH COAST  ,TANG FUNG ST 1 ,30/12/2021,30/12/2021,16,C,23.6,254,2.95,Sea,5.68,5680000,22362,19/1/2022,P-ASP,INCL BAL22 ;EXCL BW2,?,240452,,434.9,,,,,,,,,,,,240452
